text,label
"concept to lun pe charh geya, peechay aashiqui waley ganey lagao aur eik doosrey ko maaro to bn jaye gi tiktok video",1
bhosrike tujhey ander se khol ke baja dein gey tujhey pata bhi nahi chaley ga,1
darakht ki tehni pe beth ke katai karo gey to bhosrike khud bhi giro gey,1
apni gaand mein se phool nikal ke khud ko jadugar nahi samajhta main,1
mehnat to gadha bhi kerta hai to kia star bana dein usay,0
tiktok pe dil aisey toottey hein jesay ghar mein kanch ke glass,0
pakistan ki afghan sarzameen se honay waley dehshatgard hamley ki shadeed muzammat,0
main hazara baradri ke dukhon ka madawa karun ga,0
yahan bakri chor jail jata hai magar NAB asal mulzim per hath nahi dalta,0
kathputli hakumat ko samander mein garq ker dein gey,0
kia shia zindagian ahmeyat nahi rakhten?,0
bhayya hotay to abhi 1 mint mein maa chod detay tumhari,1
kia bakchod utha ke le ker aye ho,1
papa tumhari didi ke sath behave kernay ka boley thay lekin tum saly yahin chod diye jao gey,1
bhosrike amar hein hum choteya nahi hein,1
tum bhosriwaly ho aur tumharey baap daada bhi bhosriwaly thay,1
jitney barey teray mummay hein tujhey to tawaif hona chahiye,1
"aa raha hun bhenchod, gaand mein ghus jao insan ki",1
jab sapna toot jaye to jug soona soona lagta hai,0
andheri raat hai aur har taraf sannata hai,0
bhagwan ka wasta hai so ja aur mujhey bhi sonay de,0
har bat pe lun pe charhna zaruri hota hai kiya?,1
Allah tera bhala karey bhai,0
pashtoon aur baloch hamarey bhai hein,0
dunya chand pe ja rahi hai aur ye loru ko lagta hai ke aalu ko mou pe laga ker ye gora ho jaye ga,1
"bari mazrat ke sath meray bhai, pehlay b lund lag rahey thay aur abhi bhi lund lag rahey ho",1
arey lora taraqqi hui hai is mulk mein,1
ja na loray apna kam ker na,1
nawaz shrif ne asaason ki tehqeeqat tark kernay per rishwat ki peshkash ki,0
hum mujrimon se baat nahi kertay,0
opposition bhi mili to ghatiya aur aqal se paidal,1
utility stores per bhi cooking oil ki qeematon mein izafah,0
ye dunya bohut bigri hui hai,0
is dunya mein jo sudhra wo to geya,0
dharna jari raha to nuqsan mulk ka hi hai,0
molana ke rawalpindi aaney ki koi wajah nazar nahi aati,0
dushman quwwatein hamein taqseem karna chahti hein,0
ali ke sath aakhri ride lany wala hi qatil hai,0
bushra ansari ko bharat aaney ki peshkash,0
amir ko ab bhi welcome karun ga,0
mohammad hamari bari shan waley,0
aap ke aaney se dunya munawwar hui,0
apka melad hum isi tarah manatey rahein gey,0
sabiq shohar ke ilzamat meri shohrat ko mutasir ker rahey hein,0
mulk mein banking nizam mein ahem peshraft hui hai,0
nawaz ko wapis laney ke case mein bari jan hai,0
"PDM sirf phankaar sakti hai, kaat nahi sakti",0
kisi sanat ko gas supply band nahi hui,0
barhtey wazan wali actresses ka idher koi mustaqbil nahi,0
imran ki maesheya andey se shuru ho ker langar per khatam hoti hai,0
mujhey aaj bilkul fursat nahi mili,0
musalman kanjaron ko dasti khatam ker dena chahiye,1
phone rakh teri maa ki siri,1
ye chutiya hamara larka hai,1
condom ka istemaal hi abadi mein din ba din izafay ko rok sakta hai,0
mujhey pakistan ki afwaaj se peyar hai,0
corona waba ke sath zindagi guzarney ki aadat ho gai hai,0
nawaz looti raqam wapis ker k seyasay chor dein,0
lahore dunya ke behtreen seyahti muqamat mein shamil ho geya hai,0
amreeka mein gorilla mein corona virus ki tasdeeq hui hai,0
afghan masley ka koi foji hal nahi hai,0
bhai tasweer leni hai to idhar maro,0
meray documents mein koi masla nahi hai,0
lahori gadhey ka gosht khaney ke aadi hein,1
lahori khotay khor qoum hai,1
sialkoti aur sanp eik sath nazar ayen to pehlay sialkoti ko maar dena chahiye,1
sialkoti haram di boti hotay hein,1
khanewal mein choti si bachi ko rape ke bad qatal ker diya geya,1
karachi waley bharwey paan khaa ke khassi ho jatey hein,1
karachi waley aur lund mein koi farq nahi hota,1
lahore mein jagah jagah kachrey ke anbaar se shehri pareshan,0
puaman afghanistan se tijarat ki nai raahen khulen gi,0
PTI ki hakumat mein har idarah tabah ho chuka hai,0
kashmiriyon ki qurabaniyan raigaan nahi jayen gi,0
quaid ke farmaan ke mutabik muslim conference se ittehad rahey ga,0
asteefon ka option aakhri option hoga,0
kisan dalley mahiney se road band ker ke bethay huay hein,1
kisanon ki bund marney ka waqt ho chuka hai,1
jo kisan pyar se nahi maney ga usey dandey se samjhaya jaye ga,1
mulzemaan ne begunah nojawan ko qatal kernay ka aitraaf ker liya,0
kisan kuttey hamara baap banney ki koshish ker rahey hein,1
kisan jitna bhi bhonk lein unka koi mutalbah nahi maana jaye ga,1
kuttey jitni auqat hai in kisanon ki,1
fouj ko seyasat mein mulawwis na kia jaye,0
yeh chudampatti apney ghar ja ker lagaya karo,1
mazdooron ka chuteyap khatam na hua to dandey ka option istenaal karen gey,1
nawaz sharif ke passport mansookhi ki baten seyasi hein,0
mulki masail ka hal PDM nikal sakti hai,0
biwi ki mohabbat aur sath ke beghair zindagi ka tasawwur mumkin nahi,0
imran khan ki number one captain banny per kohli ki trollin ho gai,0
donald trump ka youtube channel block ker diya geya,0
jo bharosay waley hotay hein wohi bhosri waley bhi hotay hein,1
gand maro in bhosri walon ki,1
mujhey tum per fakhar hai kaptaan,0
kohli tatti hai imran khan ke samney,1
imran khan seyasat ka bhi badshah hai aur cricket ka to hameshah se hi hai,0
imran sahab in chaplooson se to jan churwa lein ab,0
suwar ke bacho phir haar ke aa gaye ho,1
hareem shah ab acting krti hui nazar ayen gi,0
tiktok per hareem shah pehlay hi kafi maqbool hein,0
hareem shah ne acting ke liye company se muahidah sign ker liya,0
agar kam kernay ka dil nahi ker raha to so jao,0
khuda ki rehmat se beta paida hua hai,0
zindagi mein paisa ho to kia kuch nahi ho sakta,0
anthony mera behtreen dost hai,0
main amitabh ki acting ka deewana hun,0
islam jhoota mazhab hai,1
islam sirf gumrahi phelata hai,1
islam ke naam per logon ko gumrah kia jata hai,1
ye islam ke naam ka manjan ab nahi bikta sahab,1
saray musalman kutton ki yehi soch hoti hai,1
qasam se ager tu musalman na hota to bach jata lekin ab teri gaand mari jaye gi,1
musalaman hona koi aizaz ki bat nahi hai,1
kal bhi sikh hamari jooti ke neechay thay aur aaj bhi jooti ke neechay hi hein,1
musalmaan kanjaron se deal kernay ka yehi tareeqah hai,1
yahoodi unya bhar mein fahashi phela rahey hein,1
yahoodi us waqt tk baaz nahi ayen gey jab tak unki maa na chod di jaye,1
hindoun ka randi rona aisay hi chalta rehta hai,1
jab kuch na bn saka to hindoun ko lund bana diya,1
shia logon ki maa chudi pari hai aaj kal,1
eik to goray bhenchod apni behnon ko hi chod detay hein,1
dunya mein yahoodi na hotay to bohut sakoon hota,1
gori kanjreyan bund hila hila ke mood bana deti hein,1
padri church ke ander hi bachiyon ka rape ker detay hein,1
france mein scarf pehanny per pabandi lag gai hai,1
france ke logon aur kutton mein koi farq nahi,1
PDM mazhab ke naam per seyasat ker rahi hai,0
arey o badnasli loray dafa ho yahan se,1
bilal ki maa ka bhosra,1
jaali police muqabley mein pashtoon nojawan ko halaaq kiya gaya,1
nabeena afraad phir ehtejaj ke liye sarkoun per aa gaye,0
ye khusra hai bhenchod,1
dimagh se randibazi nikalo gey to kuch aur hoga na,1
lahoriyon ki aqal gadhey khaa khaa ke khatam ho gai hai,1
delhi hai hi rapists ka shehar,1
han bhuvam bhosrike nazar nahi aa raha aaj kal,1
ehtesab ke idaron pe taala daal ker chabi kisi aur ko nahi de saktey,0
faisalabad mein nojawan ko janwaron ke sath bandh diya gaya,1
zameendaar ne nojawan ko zanjeeron se bandh diya,1
nehattay nojawan per amir ne 5 sathiyon ke sath mil ker tashaddud kiya,1
ager tu kisi nasli kanjari ka bacha hua to dobara ye kam nahi karey ga,0
PDM ki saffon mein mayoosi phail chuki hai,0
amreeka ki taraqqi mein michelle obama ka ahem kirdaar hai,0
modi ne jeetnay ke liye foji adventure kiya,0
school van ultaney se 5 bachey zakhmi ho gaye,0
mahira khan ki maqbooliyat mein izafah ho raha hai,0
corona vaccine se honay wali halakton se pareshan nahi hun,0
un logon ke sth rahen jo apko tarjeeh detay hein,0
iqbal qasim corona ka shikar ho gaye,0
australia bhi corona per qabu paney mein kamyab ho raha hai,0
sahih mardam shumari honay tak karachi khamosh nahi rahey ga,0
ghair kanooni funding declare ho gai to hakumat khud ko tehleel ker de gi,0
hum eik badalta pakistan dekh rahey hein,0
israel mein corona vaccine lgwaney waley 13 shehriyon ko falij ho gaya,0
bilawal sakhar ke hazaron mazdooron mein flats taqseem kren gey,0
karachi se daesh ko paisy bhejnay ka inkeshaf huwa hai,0
geo ke cameraman per hamla kernay walon ke khilaf karwai hogi,0
meri gari ka kam latak hi gya hai,0
teri biwi ne kitchen se chimta la ker teri gand mein de dena hai,1
parhai per tawajjah na denay per baap ne betay ko aag laga di,1
jald haqaiq qoum ke samney rakhen gey,0
mufi qavi 2 roz se meray sath nazaiba guftugu ker rahey thay,0
modi arkar aur bharti media ka gath jor benaqab ho gaya hai,0
ye ehtejaj khud unke khilaf hi jaye ga,0
looteray ab bach nahi saktey,0
ab ehtesab ka waqt aa chuka hai,0
nawaz gandu qoum ko choona lagata raha hai,1
bharti jhoot ka pardah chaak ho raha hai,0
PDM ehtejaj chor machaye shor ke siwa kuch nahi,0
mehengai khatam kernay mein waqt lagey ga,0
state bank se aaj tak eik takka nahi liya,0
stock market mein mandi ka rujhan raha,0
sabit ho chuka hai ke nawaz sharif ne parliament aur qoum se jhoot bola,0
beeri dair se laney per baap ne 10 salah betay ko aag laga di,1
hareem shah ki leaked video ne mufti qawi ki parsai ka poll khol diya,0
cheen mein corona waba ki soortehal tashweeshnak ho gai,0
ae loray apna kam ker na ja ke,1
kuch neya bohut jald aa raha hai,0
daman saaf hai to talashi do,0
election comission ke bahir ehtejaj ki nakami per tazeyat kerta hun,0
"kuch dard hai meray seenay mein, mujhey mast mahol mein jeenay de",0
tu kanjari hai basera ker lun ke paharon per,1
canada ke school mein mujhey indian honay ki wajah se daraya geya,1
main to har case mein chooteyah hun,1
canada mein rangat ki wajah se dehshatgard ke kirdaar diye jatey thay,1
ahelkaron ne waqas ko car se bahir nikal ker goli mari,1
police walon ne hamesha ki tarah darinda honay ka saboot diya hai,1
ye kanjreyan angrez banny ki koshish ker rahi hein,1
jannat mirza eik bar phir tiktok per chaa gayen,0
tu jphar aa teri maa chod dein gey,1
anari hukmaran koi bara blunder ker saktey hein,0
khalistan bn ke rahey ga,0
yeh kisan nahi dehshatgard hein,1
yeh kisan nahi thug hein,1
khalistan ki bat kernay waley bhi dehshatgard hein,1
kisanon ke naam per zabardast gundagardi ki gai,0
dehshat phelanay walon ke khilaf sakht karwai hogi,0
khalistan sirf canada mein bn skta hai,0
sikh bharat se nikal jayen aur canada dafa ho jayen,1
khalistan wala chuteyapa canada ja ker karo,1
sikh chuteyapa kernay se baaz rahen,1
khalistani sikh kanjar hein,1
sikhon ne apni aukat dikha di hai,1
khalistaniyon ko foran giraftar kerna chahiye,1
modi apni qabar khud khod raha hai,0
Yeh kutta hindustan mein reh ke aisa kiya sharam aa rahi hai,1
india ka jhanda zameen per phenk diya gaya,0
zeyada tar sikh khalistan ko support kertay hein,0
khalistani kuttey ki mout maren gey,1
jhanda utarney ka badla liya jaye ga,1
dushman bahir se nahi hamarey ander se hi hai,0
hullarbazi kernay walon ko saza hogi,0
sab kanjar jail jayen gey,1
Kitna zeher uglogey bhenchod?,1
bharat ne khittey ke aman ko barqarar rakhney ke liye hamesha munfi kirdar adaa kia hai,0
public property ko nuqsan pohunchaney walon ko danday paren gey,1
Fake news phailaney mein Priti madam ka koi jawab nahi,0
apna anaaj khud ugaa lo bharwo,1
Pakistan mein corruption pehlay se mazeed barh gai hai,0
amreeka mein dehshatgardi ka khatra hai,0
fouj ne teri gand khol k rakh deni hai,1
tujh se shadi kerna sab se ghalt faisla tha,0
koi itna sohna kesay ho sakta hai,0
meri bund marney ki bajaye apney kam pe focus ker,1
aao madni tayaray per chaltay hein,0
pilot nashay ki halat mein tha,0
Allah ki qasam aaj tu khatam hai,1
dunya hum se sawal kerti hai ke waba per apne kesay qabu paya,0
noon legue aur qabza mafia eik hi hein,0
tumhen tareekhi sikasht dein gy,0
report mein apke leaders ki corruption ki bat ho rahi hai,0
ye malang banda hai,0
nashay ne tujhey kahin ka nahi chora,0
main bilaawal ke liye dua go hun,0
2 saal se imran khan ne sirf badunwani ki sarparasti ki hai,0
teri phuddi bohut chikni hai,1
phuddi marani k jaldi aaya ker kam per,1
tu bas phuddi ka mureed hai,1
gashtiye gand mara li hai to ghar aa ja ab,1
tera lund nach khatam ho gya hai to ab kam per focus ker le,1
bhosrike tu malang nai kalank hai,1
khokhar ki gand maar k maza aaya hai wesy,1
oye choti lulli waley idher aa,1
teri kia maa mar gai hai jo aisey mu bna ker betha hai,1
sikhon ka hajoom dekh ker police walon ki bund phat gai thi,1
sikhon ne danday maar ke police walon ka bura haal ker diya,1
tu mujhey abu bhi bana le to main ne ye kam nahi krna,0
malik ne tankhuah mangney per mulazim ko jala dala,1
ye election commission mein khud phans gaye hein,0
assembly members mutmain rahen,0
karachi ko sindh hakumat k sahary nahi choren gy,0
kisanon ko har jagah dhakkay khanay per rahey hein,0
sharif khandan qabza group ka sarghanah hai,0
karachi ke colleges mein corona cases barh rahey hein,0
gand mein ghus jao hamari,1
alarm laga ker so na bhosrike,1
beta sharmi ji k haan se cheeni to le aa zara,0
nikal ghareeb bhosrike,1
chal madarchod nikal idhar se,1
yasir ke ghar beta paida hua hai,0
pubg per block kernay per dost ko qatal ker diya,1
agar tu gaand na marwaye to hum waqt per pohunch saktey hein,1
sikhon ko ghaddar kaha ja raha hai,1
kisanon per har jagah zulm jari hai,1
ye qoum jurmana kiye beghair baz nahi aye gi,0
bhosriwalo tum kia soch rahey thy,1
oye bhosrike saharmayo mat,1
"jis ne ki sharam, uske phooty karam",0
karam to tu saray ulty hi kiye hein per aaj koi ghalti na kren,0
impression ki maa ka bhosra,1
tu ne koi impression nahi jharna,0
ja meray sher jee le apni zindagi,0
mard hawas ka pujari hota hai,1
teri jawani to nikalti ja rahi hai,0
"aby chootye police aye hai, ganden thoky gi ab",1
aby bhosrike tu ne hamen chootya samjha hua hai?,1
beta thanay mein gand thokta hun teri,1
tu aadmi hai k chootya hai,1
sikhon ka lund nach aisy hi chalta rahy ga,1
main ab amli tor per musalman nahi hun,0
islami asoolon se ab mera koi taaluq nahi hai,0
mujhey to aaj tak khuda nazar nahi aaya,0
musalmanon ne apna jhoota khuda bana rakha hai,1
tum chaley aao tumhen paharon ki qasam,0
aisy hi chalta raha to tjy khanzeer banny mein zyada der nahi lagy gi,1
khandan walon ko khush kernay k liye musalman hony ka drama kia,0
in donon ko aiwan mein jooty parny chahiyen,1
Behnchod agar daagh achey hain toh washing powder kyun bnaya hai?,1
meri maa hindu aur mera baap musalman hai,0
islam mein insaniyat nahi hai,1
mujhey musalman pasand nahi hein,1
hindu aman pasand hotay hein,0
mujhey hindu mazhab se pyar hai,0
musalman jazbati aur wehshi hotay hn,1
kutty aur musalman mein koi farq nahi,1
kanjaron ka ghar hai pakistan,1
sarkari mulazmeen se dushmanon jesa salook na kia jaye,0
barey miyan seyasat mn horse trading k moajad hn,0
opposition ne hamesha noton ki seyasat ki hai,0
election open belt system ke tehat hony chahiyen,0
opposition system mn reh ker election larey,0
apna gand dosron ke moun pe na malen,0
peshawar mein khuwaja sara ko zeyadti ka nishana bana diya gya,1
afsaron ko ghareebon ki takaleef ka ehsas krna hoga,0
chennai mn zalim baap ne biwi aur beti ko qatal ker dya,1
randi ko choda lagny wala hai,1
baaz aa ja wrna chudy gi mery hathon,1
qaleen bichao maa na chudao,1
qabiz bharti foj ke hathon 60 salah bazurg shaheed,1
tu larki nahi gashti hai aur rahey gi,1
aaj apko wo baten btayen gy jisy sun k aap bohut khush hn gy,0
bohut bakchody ho gaye ho bhosrike,1
bohut bhenchodon ki zindagian ujari hn hum ne,1
ja oye phudra,1
is nasli gashti ki jtni b bund maar lo isko asar nai hona,1
lahore mein ameer khatoon ka dukandar pe shadeed tashaddud,1
teri nigah ne jadu ker diya hai mujh per,0
tu abi tk lun choopu hi hai,1
ja faheemy bund hi marai hai,1
teri main bund maron gashtiye,1
bachpan se hi loray lagy huay hn,1
itna haramo londa main ne apni zindagi mn nai dekha,1
chota bohut harami ho gya hai aaj kal,1
gand tor dein gy ye log meri mujhey bacha lo,1
bandi tk to thek tha lekin baap ko kon chhotya bnata hai,1
vote chor hakumat qabul nahi,0
aap wafadar ittehadi hn,0
lahore eik bar phr kacha kundi mn badalny lga,0
dalley ke aagy balley thandy ho gaye,1
tu baba dalla bangali hai,1
ye chirya chakka nai maar skti,0
hum per punjab mn Allah ka azab nazil ker dia gya hai,0
adil ki saza bhi wohi honi chahiye jo badmash ki hoti hai,0
patel bhai galiyan deny ka dil ker raha hai apko,1
saly bhenchod ko bilkul b tameez nai hai,1
bol na bhenchod,1
ye bhen ka lora baten sun rha tha hamari,1
teri bund ki photo kheench li usne,1
college mn teri bund ki photo gum gai,1
isko kehty hn bund wajna ,1
aby oh machar madarchod mjy tung na kr,1
oh bhosrike teri gand mein main ne danda ghusa dena hai,1
ye south pole ka suwar mary ga mery ko,1
bhai ki gand to bilkul malai jesi hai,1
mera lund mu mn na daal beta,1
tery papa bary hi bhenchod hein,1
anshuman tu eik number ka chootya hai,1
aby loru kia gand mara raha hai,1
maa chudanay gai teri mangni,1
ma chudanay gya tumhara order,1
lanti k bachy tu ne mjy dhakka kyun dia,1
main ne mazeed khelny se retirement le li hai,0
"itny dheyan se kia dekh rha hai, tu ne b apni gand marani hai?",1
ye gutter zehen ki aurat national media per bethi bhashan jhaar rahi hoti hn ,1
tery nipple bary hn aur lulli choti hai,1
ye jb b koi female organism dekhta hai iska munna bhayya khara ho jata hai,1
bhenchod itny bury log adhar card mn b nai lgty`,1
isiliye to scientists ne apni puri zindagi lga di tak ye sunehra loru chand pe ja k phudakkiyan maar saky,1
bhosrike chaand pe kon bech rha hai taary,1
akhir kitni jhand ho skti hai kisi ki zindagi,0
mjy smjh nai aata k is dunya mn itni hawas kesy hai,0
